user_id,timestamp,group,landing_page,converted
715744,12:34:45 AM,control,old_page,0
749545,12:53:34 AM,control,old_page,0
760656,12:18:36 AM,treatment,new_page,0
803545,12:37:50 AM,control,old_page,1
783467,12:02:08 AM,treatment,new_page,0
799371,12:46:05 AM,control,old_page,1
816462,12:49:57 AM,control,old_page,1
860991,12:02:22 AM,control,old_page,0
638762,12:13:30 AM,treatment,new_page,0
908537,12:39:03 AM,control,old_page,0
647163,12:04:21 AM,control,old_page,1
732394,12:38:36 AM,treatment,new_page,0
922796,12:32:15 AM,control,old_page,0
825685,12:13:54 AM,control,new_page,0
765323,12:40:12 AM,control,old_page,0
786257,12:24:19 AM,treatment,new_page,0
644191,12:54:17 AM,control,old_page,0
685994,12:27:16 AM,control,old_page,1
739190,12:39:11 AM,control,old_page,0
695099,12:05:33 AM,treatment,new_page,0
906387,12:54:31 AM,treatment,new_page,0
677657,12:36:01 AM,treatment,new_page,0
831465,12:48:32 AM,control,old_page,1
772705,12:59:08 AM,control,old_page,0
747699,12:13:46 AM,treatment,new_page,0
669119,12:56:06 AM,treatment,new_page,0
697347,12:36:44 AM,treatment,new_page,0
701876,12:15:41 AM,treatment,new_page,0
691266,12:12:10 AM,control,old_page,0
788194,12:00:02 AM,treatment,new_page,0
761285,12:31:38 AM,treatment,new_page,0
871526,12:11:40 AM,control,old_page,0
860291,12:27:21 AM,control,old_page,0
686381,12:00:27 AM,control,old_page,0
801958,12:42:17 AM,control,old_page,0
851641,12:13:40 AM,treatment,new_page,0
648563,12:53:03 AM,control,old_page,0
886285,12:28:33 AM,control,old_page,0
867755,12:15:44 AM,control,old_page,0
702714,12:20:45 AM,treatment,new_page,0
918312,12:27:06 AM,control,old_page,1
862421,12:20:51 AM,control,old_page,0
864225,12:21:16 AM,control,old_page,0
722339,12:30:10 AM,control,old_page,0
833898,12:22:04 AM,treatment,new_page,0
825642,12:10:05 AM,control,old_page,0
811934,12:28:45 AM,control,old_page,0
749246,12:08:51 AM,treatment,new_page,0
678890,12:17:16 AM,treatment,new_page,0
943613,12:35:40 AM,treatment,new_page,1
855678,12:58:21 AM,control,old_page,0
700109,12:46:01 AM,treatment,new_page,0
698997,12:49:12 AM,control,old_page,0
784191,12:08:51 AM,treatment,new_page,1
838802,12:13:39 AM,treatment,new_page,0
708767,12:54:37 AM,control,old_page,0
761723,12:36:12 AM,treatment,new_page,0
891149,12:50:47 AM,treatment,new_page,1
821833,12:18:45 AM,control,old_page,0
713260,12:08:48 AM,control,old_page,0
747634,12:27:49 AM,treatment,new_page,0
739113,12:02:50 AM,treatment,new_page,0
729693,12:36:02 AM,treatment,new_page,0
829122,12:42:58 AM,control,old_page,0
933133,12:16:34 AM,treatment,new_page,0
822363,12:33:36 AM,treatment,new_page,1
663123,12:21:21 AM,control,old_page,0
839323,12:09:28 AM,control,old_page,0
759092,12:48:55 AM,treatment,new_page,0
835816,12:46:17 AM,treatment,new_page,0
752439,12:02:56 AM,control,old_page,0
821593,12:38:34 AM,treatment,new_page,1
713539,12:12:52 AM,control,old_page,1
655973,12:15:04 AM,control,new_page,0
862518,12:16:51 AM,control,old_page,0
943940,12:36:08 AM,treatment,new_page,0
818976,12:32:30 AM,treatment,new_page,0
635301,12:00:17 AM,treatment,new_page,0
671186,12:22:25 AM,control,old_page,0
820979,12:17:29 AM,treatment,new_page,0
795201,12:55:01 AM,treatment,new_page,1
907877,12:57:28 AM,control,old_page,0
706433,12:11:10 AM,treatment,new_page,1
943531,12:06:08 AM,treatment,new_page,1
681053,12:32:29 AM,control,old_page,0
902953,12:18:47 AM,control,old_page,0
851030,12:46:33 AM,control,old_page,0
654456,12:53:00 AM,control,old_page,0
823934,12:14:17 AM,treatment,new_page,0
642482,12:40:42 AM,treatment,new_page,0
915550,12:11:38 AM,treatment,new_page,1
867768,12:21:53 AM,control,old_page,0
814770,12:53:57 AM,treatment,new_page,0
888298,12:55:01 AM,treatment,new_page,0
683441,12:04:51 AM,control,old_page,0
752115,12:55:48 AM,control,old_page,0
707112,12:18:13 AM,treatment,new_page,0
776091,12:22:56 AM,treatment,new_page,0
796164,12:28:33 AM,treatment,new_page,0
912724,12:47:47 AM,treatment,new_page,0
914887,12:43:14 AM,control,new_page,0
652956,12:18:31 AM,treatment,new_page,0
659714,12:30:48 AM,control,old_page,0
832222,12:49:25 AM,control,old_page,0
796424,12:18:25 AM,treatment,new_page,0
838901,12:17:58 AM,control,old_page,0
659356,12:34:27 AM,control,old_page,0
638803,12:52:42 AM,control,old_page,0
664183,12:29:36 AM,control,old_page,0
777835,12:09:55 AM,treatment,new_page,0
633998,12:15:04 AM,treatment,new_page,0
650431,12:10:00 AM,control,old_page,0
855689,12:49:13 AM,treatment,new_page,0
847849,12:09:04 AM,control,old_page,0
839404,12:37:58 AM,treatment,new_page,0
651715,12:28:22 AM,control,old_page,0
913933,12:29:51 AM,treatment,new_page,0
882262,12:55:54 AM,control,old_page,0
911740,12:55:28 AM,control,old_page,0
829418,12:52:52 AM,control,old_page,0
713213,12:36:12 AM,treatment,new_page,1
650010,12:54:49 AM,control,old_page,0
799983,12:26:10 AM,treatment,old_page,0
772266,12:08:44 AM,treatment,new_page,0
772188,12:24:26 AM,treatment,new_page,0
884716,12:08:32 AM,control,old_page,0
807418,12:11:59 AM,treatment,new_page,0
727737,12:53:26 AM,treatment,new_page,0
701902,12:30:42 AM,treatment,new_page,0
676037,12:46:15 AM,treatment,new_page,0
935193,12:45:46 AM,control,old_page,0
698717,12:30:18 AM,treatment,new_page,0
686108,12:16:29 AM,treatment,new_page,0
813759,12:19:35 AM,control,old_page,0
897338,12:55:29 AM,treatment,new_page,0
945959,12:40:32 AM,control,old_page,0
756070,12:38:19 AM,control,old_page,0
650889,12:13:01 AM,control,old_page,0
735478,12:28:18 AM,control,old_page,1
700563,12:23:46 AM,treatment,new_page,0
796180,12:50:43 AM,control,old_page,0
791874,12:55:47 AM,control,old_page,0
892989,12:51:18 AM,treatment,new_page,0
822742,12:52:40 AM,treatment,new_page,0
804726,12:22:07 AM,treatment,new_page,0
765659,12:16:02 AM,treatment,new_page,0
731678,12:32:29 AM,treatment,new_page,0
852837,12:55:54 AM,control,old_page,0
850333,12:51:10 AM,treatment,new_page,0
908828,12:37:16 AM,control,old_page,1
758213,12:21:03 AM,treatment,new_page,1
914264,12:54:51 AM,control,old_page,0
933544,12:30:43 AM,control,old_page,0
868517,12:00:57 AM,treatment,new_page,0
943648,12:58:19 AM,control,old_page,0
876872,12:01:32 AM,control,old_page,0
839749,12:02:40 AM,treatment,new_page,0
740486,12:48:53 AM,treatment,new_page,0
680164,12:46:45 AM,control,old_page,0
879874,12:49:35 AM,treatment,new_page,0
934487,12:16:16 AM,control,old_page,0
894449,12:28:16 AM,control,old_page,0
704495,12:50:40 AM,control,old_page,0
877713,12:52:46 AM,treatment,new_page,0
714766,12:28:08 AM,treatment,new_page,0
653202,12:25:18 AM,treatment,new_page,0
796616,12:18:01 AM,treatment,new_page,0
909436,12:07:54 AM,treatment,new_page,0
631703,12:09:38 AM,treatment,new_page,0
837583,12:42:33 AM,treatment,new_page,1
667724,12:16:57 AM,treatment,new_page,0
751225,12:30:52 AM,control,old_page,0
633586,12:21:04 AM,control,old_page,0
746412,12:02:21 AM,treatment,new_page,1
653068,12:07:24 AM,treatment,new_page,1
757094,12:38:17 AM,treatment,new_page,0
717293,12:36:28 AM,control,old_page,0
821977,12:28:05 AM,control,old_page,0
788252,12:42:46 AM,control,old_page,0
790364,12:57:23 AM,treatment,new_page,0
636869,12:20:38 AM,control,old_page,0
840542,12:19:11 AM,control,old_page,0
683323,12:13:45 AM,control,old_page,0
681260,12:46:17 AM,control,old_page,0
927782,12:58:49 AM,treatment,new_page,0
757931,12:33:31 AM,treatment,new_page,0
649067,12:05:17 AM,treatment,new_page,0
700056,12:01:10 AM,control,old_page,0
797626,12:23:07 AM,control,old_page,0
796067,12:04:25 AM,control,old_page,0
703895,12:22:43 AM,control,old_page,0
776923,12:51:23 AM,control,old_page,0
680738,12:09:05 AM,control,old_page,0
911439,12:55:27 AM,treatment,new_page,0
733559,12:20:05 AM,control,old_page,0
856963,12:05:30 AM,control,old_page,1
631214,12:25:56 AM,treatment,new_page,0
794493,12:34:25 AM,treatment,new_page,0
636690,12:12:41 AM,control,old_page,0
634631,12:21:55 AM,treatment,new_page,0
708309,12:47:54 AM,control,old_page,1
760847,12:13:13 AM,control,old_page,0
914513,12:14:38 AM,treatment,new_page,0
940276,12:08:25 AM,treatment,new_page,0
880424,12:32:07 AM,control,old_page,0
830181,12:40:05 AM,control,old_page,0
935694,12:23:14 AM,treatment,new_page,0
764157,12:01:41 AM,treatment,new_page,0
778757,12:27:21 AM,treatment,new_page,0
837771,12:35:09 AM,control,old_page,0
755802,12:49:54 AM,control,old_page,0
780055,12:50:44 AM,control,old_page,0
680576,12:40:15 AM,treatment,new_page,0
724198,12:20:32 AM,control,old_page,1
930222,12:14:48 AM,treatment,new_page,0
923500,12:13:15 AM,treatment,new_page,1
794168,12:24:09 AM,treatment,new_page,0
780541,12:25:18 AM,treatment,new_page,0
632374,12:21:03 AM,control,old_page,0
881586,12:10:01 AM,treatment,new_page,0
721697,12:08:20 AM,control,old_page,0
772587,12:55:22 AM,control,old_page,0
719489,12:37:06 AM,control,old_page,0
929143,12:26:36 AM,treatment,new_page,0
712782,12:42:13 AM,treatment,new_page,0
689472,12:47:44 AM,control,old_page,0
772974,12:57:20 AM,treatment,new_page,0
716970,12:09:39 AM,control,old_page,0
771371,12:19:40 AM,control,old_page,0
690276,12:37:21 AM,control,old_page,0
919596,12:26:30 AM,treatment,new_page,0
641240,12:58:50 AM,treatment,new_page,1
680543,12:59:36 AM,treatment,new_page,0
785972,12:21:42 AM,control,old_page,0
943363,12:11:02 AM,treatment,new_page,0
716399,12:06:32 AM,control,old_page,0
810315,12:49:29 AM,treatment,new_page,0
653703,12:07:04 AM,control,old_page,0
662725,12:48:00 AM,treatment,new_page,0
773428,12:38:02 AM,treatment,new_page,0
825169,12:25:12 AM,control,old_page,0
669521,12:44:31 AM,control,old_page,0
788698,12:23:27 AM,treatment,new_page,0
670888,12:16:42 AM,control,old_page,0
854050,12:36:50 AM,treatment,new_page,0
716414,12:37:54 AM,control,old_page,0
700265,12:01:37 AM,control,old_page,0
816416,12:41:00 AM,treatment,new_page,1
875097,12:14:06 AM,treatment,new_page,0
940273,12:40:54 AM,control,old_page,0
792014,12:44:00 AM,treatment,new_page,0
826994,12:22:39 AM,control,old_page,0
940360,12:06:09 AM,control,old_page,1
869367,12:30:46 AM,control,old_page,1
864820,12:14:43 AM,treatment,new_page,1
813197,12:47:19 AM,control,old_page,1
841881,12:48:04 AM,control,old_page,0
896392,12:28:04 AM,control,old_page,0
801123,12:47:10 AM,treatment,new_page,0
783234,12:49:59 AM,control,old_page,0
802221,12:26:25 AM,treatment,new_page,0
932639,12:49:07 AM,treatment,new_page,0
880223,12:17:44 AM,treatment,new_page,0
778776,12:35:44 AM,control,old_page,0
828011,12:33:51 AM,treatment,new_page,0
779662,12:57:35 AM,treatment,new_page,0
777124,12:18:31 AM,control,old_page,0
799697,12:37:53 AM,control,old_page,0
723925,12:52:48 AM,control,old_page,0
804508,12:22:55 AM,treatment,new_page,0
745486,12:17:05 AM,treatment,new_page,0
720964,12:34:04 AM,control,old_page,0
861417,12:42:13 AM,treatment,new_page,0
834492,12:37:21 AM,treatment,new_page,0
692604,12:42:25 AM,treatment,new_page,0
639856,12:12:30 AM,treatment,new_page,0
858105,12:14:51 AM,control,old_page,0
943683,12:52:56 AM,control,old_page,0
749880,12:33:16 AM,treatment,new_page,0
854000,12:01:03 AM,control,old_page,0
879240,12:29:36 AM,control,old_page,0
904998,12:15:52 AM,treatment,new_page,0
924044,12:46:18 AM,treatment,new_page,0
784499,12:34:16 AM,treatment,new_page,0
915586,12:11:52 AM,treatment,new_page,0
921547,12:26:32 AM,control,old_page,0
640455,12:45:14 AM,control,old_page,0
668014,12:18:03 AM,control,old_page,0
819223,12:54:27 AM,control,old_page,0
793148,12:35:17 AM,control,old_page,0
777558,12:03:49 AM,control,old_page,0
883129,12:13:32 AM,treatment,new_page,0
706214,12:50:34 AM,control,old_page,0
922597,12:03:09 AM,treatment,new_page,0
657446,12:06:25 AM,treatment,new_page,0
756520,12:49:09 AM,treatment,new_page,0
718705,12:14:19 AM,control,old_page,0
865248,12:40:18 AM,treatment,new_page,0
797105,12:10:42 AM,control,old_page,0
751896,12:25:19 AM,control,old_page,0
922298,12:01:38 AM,control,old_page,0
899539,12:43:44 AM,treatment,new_page,0
656331,12:43:15 AM,treatment,new_page,1
898814,12:26:04 AM,control,old_page,0
901953,12:37:31 AM,treatment,new_page,0
769698,12:49:48 AM,control,old_page,0
912411,12:05:40 AM,control,old_page,0
816954,12:40:47 AM,treatment,new_page,0
653804,12:52:04 AM,treatment,new_page,1
651492,12:39:50 AM,control,old_page,1
757389,12:07:58 AM,treatment,new_page,0
844809,12:05:50 AM,treatment,new_page,0
908203,12:11:28 AM,treatment,new_page,0
761171,12:38:03 AM,control,old_page,0
767141,12:49:17 AM,treatment,new_page,0
786386,12:57:38 AM,control,old_page,0
847744,12:21:50 AM,control,old_page,0
823882,12:54:57 AM,control,old_page,0
895518,12:26:46 AM,treatment,new_page,0
886356,12:32:11 AM,treatment,new_page,0
723025,12:13:07 AM,control,old_page,0
812221,12:35:54 AM,control,old_page,0
711005,12:19:08 AM,control,old_page,0
857350,12:38:00 AM,control,old_page,0
924916,12:45:24 AM,control,old_page,0
663705,12:35:45 AM,control,old_page,0
671621,12:08:02 AM,treatment,new_page,0
880174,12:34:41 AM,control,old_page,0
742582,12:10:37 AM,control,old_page,1
634393,12:59:11 AM,control,old_page,0
756947,12:32:28 AM,control,old_page,0
804281,12:55:00 AM,treatment,new_page,0
835375,12:52:56 AM,control,old_page,1
739678,12:11:18 AM,treatment,new_page,0
770619,12:16:14 AM,control,old_page,0
905059,12:39:09 AM,control,old_page,1
672921,12:25:44 AM,control,old_page,0
710743,12:44:02 AM,treatment,new_page,0
864204,12:32:56 AM,control,old_page,1
717563,12:31:52 AM,treatment,new_page,0
908474,12:52:39 AM,treatment,new_page,0
654442,12:11:24 AM,treatment,new_page,0
674885,12:33:24 AM,treatment,new_page,0
792610,12:02:28 AM,control,new_page,0
754976,12:59:56 AM,treatment,new_page,0
747547,12:05:35 AM,treatment,new_page,1
659699,12:13:29 AM,control,old_page,0
722009,12:03:27 AM,control,old_page,0
931588,12:10:12 AM,control,old_page,0
818129,12:35:45 AM,control,old_page,0
709057,12:16:00 AM,treatment,new_page,0
640003,12:57:57 AM,control,old_page,0
888557,12:28:20 AM,treatment,new_page,0
817413,12:52:23 AM,control,old_page,0
786596,12:46:20 AM,treatment,new_page,0
890362,12:43:03 AM,control,old_page,0
801521,12:26:26 AM,control,old_page,0
888715,12:55:58 AM,control,old_page,0
856757,12:08:29 AM,treatment,new_page,1
752601,12:14:15 AM,treatment,new_page,0
748873,12:09:21 AM,control,old_page,0
723021,12:55:55 AM,treatment,new_page,0
911432,12:27:09 AM,treatment,new_page,0
935162,12:47:01 AM,control,old_page,0
907432,12:41:40 AM,control,old_page,0
688561,12:13:41 AM,treatment,new_page,0
721286,12:44:29 AM,treatment,new_page,0
915889,12:51:38 AM,treatment,new_page,0
657109,12:30:19 AM,treatment,new_page,0
778100,12:55:06 AM,control,old_page,1
668138,12:43:34 AM,control,old_page,0
666559,12:52:49 AM,control,old_page,0
818232,12:38:47 AM,treatment,new_page,0
669051,12:26:31 AM,control,old_page,1
690063,12:35:56 AM,control,old_page,0
835983,12:44:12 AM,treatment,new_page,0
934344,12:54:47 AM,control,old_page,0
811159,12:44:28 AM,control,old_page,0
644066,12:12:17 AM,control,old_page,0
642563,12:53:43 AM,control,old_page,0
855590,12:41:47 AM,treatment,new_page,0
663869,12:46:30 AM,treatment,new_page,1
866931,12:30:59 AM,treatment,new_page,0
638833,12:54:11 AM,control,old_page,0
847219,12:47:19 AM,control,old_page,0
890926,12:34:10 AM,treatment,old_page,0
918336,12:13:06 AM,treatment,new_page,0
856954,12:20:05 AM,treatment,new_page,0
864154,12:01:38 AM,control,old_page,0
783319,12:24:59 AM,control,old_page,0
855354,12:33:01 AM,control,old_page,0
777175,12:17:12 AM,treatment,new_page,0
842041,12:57:18 AM,control,old_page,0
853998,12:57:19 AM,treatment,new_page,0
815502,12:13:11 AM,control,old_page,0
734539,12:06:07 AM,control,old_page,0
753953,12:23:49 AM,control,old_page,0
724044,12:51:01 AM,treatment,new_page,1
805693,12:07:47 AM,treatment,new_page,0
887373,12:30:11 AM,control,old_page,0
765498,12:22:02 AM,control,old_page,0
838097,12:24:49 AM,control,old_page,1
763982,12:29:33 AM,treatment,new_page,0
813999,12:45:12 AM,treatment,new_page,0
883054,12:28:15 AM,control,old_page,1
884893,12:48:22 AM,control,old_page,0
684268,12:50:59 AM,control,old_page,0
834782,12:50:48 AM,treatment,new_page,1
935180,12:33:43 AM,treatment,new_page,0
753848,12:34:23 AM,treatment,new_page,0
941148,12:44:09 AM,treatment,new_page,0
875864,12:07:54 AM,treatment,new_page,1
825378,12:06:50 AM,treatment,new_page,0
750333,12:56:08 AM,treatment,new_page,1
779315,12:36:35 AM,treatment,new_page,0
852317,12:01:48 AM,treatment,new_page,1
657598,12:34:04 AM,control,old_page,0
753627,12:45:33 AM,control,old_page,0
644254,12:57:02 AM,control,old_page,1
700521,12:45:26 AM,control,old_page,0
691246,12:02:32 AM,treatment,new_page,0
641420,12:55:12 AM,control,old_page,0
725094,12:01:54 AM,treatment,new_page,0
900301,12:06:38 AM,treatment,new_page,0
676193,12:08:54 AM,treatment,new_page,0
792409,12:06:13 AM,treatment,new_page,1
638178,12:31:33 AM,control,old_page,0
741177,12:33:38 AM,treatment,new_page,0
935884,12:48:03 AM,treatment,new_page,0
893814,12:44:53 AM,control,old_page,0
811887,12:06:29 AM,control,old_page,0
737140,12:11:05 AM,treatment,new_page,0
747212,12:15:29 AM,control,old_page,0
691035,12:44:32 AM,treatment,new_page,0
853623,12:33:56 AM,control,old_page,0
919126,12:38:58 AM,treatment,new_page,0
670338,12:54:39 AM,treatment,new_page,0
799136,12:37:17 AM,control,old_page,0
736996,12:11:48 AM,treatment,new_page,0
830303,12:55:35 AM,treatment,new_page,1
771488,12:52:01 AM,treatment,new_page,0
750381,12:12:44 AM,control,old_page,0
782490,12:20:25 AM,control,old_page,0
752421,12:50:28 AM,treatment,new_page,0
798581,12:49:35 AM,control,old_page,0
742480,12:17:04 AM,control,old_page,0
684361,12:22:44 AM,control,old_page,0
653112,12:47:37 AM,treatment,new_page,0
734775,12:27:36 AM,treatment,new_page,0
887763,12:09:28 AM,treatment,new_page,0
929305,12:48:41 AM,control,old_page,0
653440,12:04:24 AM,control,old_page,0
901254,12:10:18 AM,treatment,new_page,0
827060,12:34:35 AM,control,old_page,0
638580,12:01:47 AM,control,old_page,0
811870,12:11:19 AM,control,old_page,0
805453,12:54:27 AM,control,old_page,0
905508,12:13:54 AM,control,old_page,0
877335,12:27:40 AM,treatment,new_page,0
695453,12:57:10 AM,treatment,new_page,0
927502,12:50:24 AM,treatment,new_page,0
722572,12:35:09 AM,control,old_page,0
868093,12:02:57 AM,control,old_page,0
726728,12:27:07 AM,treatment,new_page,0
795899,12:53:48 AM,treatment,new_page,0
869431,12:57:07 AM,treatment,new_page,1
699274,12:31:43 AM,treatment,new_page,0
912469,12:46:02 AM,control,old_page,0
906631,12:03:42 AM,treatment,new_page,0
868299,12:43:59 AM,treatment,new_page,0
675443,12:54:59 AM,control,old_page,0
902460,12:40:53 AM,treatment,new_page,0
922181,12:34:43 AM,treatment,new_page,0
688124,12:04:20 AM,treatment,new_page,0
740453,12:43:20 AM,control,old_page,0
670245,12:44:56 AM,treatment,new_page,0
795979,12:59:06 AM,treatment,new_page,0
774110,12:20:08 AM,treatment,new_page,0
867191,12:41:24 AM,treatment,new_page,1
750444,12:56:46 AM,control,old_page,0
733770,12:34:08 AM,control,old_page,0
672990,12:41:47 AM,treatment,new_page,0
790743,12:37:57 AM,control,old_page,0
727893,12:02:14 AM,control,old_page,0
798718,12:42:02 AM,control,old_page,0
915089,12:19:56 AM,treatment,new_page,0
633193,12:39:07 AM,treatment,new_page,0
896884,12:17:37 AM,treatment,new_page,1
669951,12:13:11 AM,treatment,new_page,0
921666,12:14:29 AM,control,old_page,0
868349,12:33:13 AM,control,old_page,0
838828,12:42:07 AM,control,old_page,0
842843,12:33:39 AM,control,old_page,0
641692,12:47:11 AM,treatment,new_page,0
943794,12:00:38 AM,treatment,new_page,0
794246,12:10:34 AM,control,old_page,0
701242,12:29:55 AM,treatment,new_page,0
794849,12:43:16 AM,control,old_page,0
633986,12:20:44 AM,treatment,new_page,0
737805,12:31:05 AM,control,old_page,1
876854,12:57:14 AM,control,old_page,0
925242,12:59:57 AM,control,old_page,0
773295,12:59:11 AM,treatment,new_page,0
820727,12:27:19 AM,control,old_page,0
925386,12:17:03 AM,treatment,new_page,0
853659,12:25:48 AM,treatment,new_page,0
883905,12:05:43 AM,treatment,new_page,0
681306,12:30:17 AM,treatment,new_page,0
860226,12:28:20 AM,treatment,new_page,0
663131,12:14:37 AM,treatment,new_page,0
749077,12:27:44 AM,control,old_page,0
829660,12:33:17 AM,control,old_page,0
631709,12:25:01 AM,control,old_page,0
876362,12:34:07 AM,control,old_page,0
937530,12:40:24 AM,treatment,new_page,0
844704,12:11:50 AM,control,old_page,0
701473,12:33:43 AM,control,old_page,0
881917,12:39:54 AM,control,old_page,1
811273,12:33:33 AM,control,old_page,0
689621,12:30:21 AM,treatment,new_page,0
785349,12:57:35 AM,treatment,new_page,0
897745,12:21:32 AM,control,old_page,0
728019,12:54:29 AM,treatment,new_page,0
682869,12:29:45 AM,treatment,new_page,1
879858,12:15:07 AM,treatment,new_page,0
733190,12:00:41 AM,control,old_page,0
741133,12:47:32 AM,treatment,new_page,0
856686,12:06:06 AM,treatment,new_page,0
642412,12:21:10 AM,control,old_page,0
870596,12:42:50 AM,treatment,new_page,0
759579,12:35:06 AM,treatment,new_page,0
929618,12:46:28 AM,control,old_page,0
746693,12:53:12 AM,treatment,new_page,0
700398,12:24:34 AM,control,old_page,0
888493,12:46:35 AM,treatment,old_page,0
855096,12:53:13 AM,treatment,new_page,0
760837,12:24:31 AM,control,old_page,1
845039,12:02:32 AM,control,old_page,0
719729,12:19:03 AM,control,old_page,0
808986,12:34:01 AM,treatment,new_page,0
821141,12:21:29 AM,control,old_page,0
826811,12:32:52 AM,treatment,new_page,0
722520,12:17:50 AM,treatment,new_page,0
857158,12:04:46 AM,treatment,new_page,0
715000,12:50:33 AM,treatment,new_page,0
874339,12:36:15 AM,treatment,new_page,0
870211,12:01:37 AM,treatment,new_page,0
756784,12:04:07 AM,control,old_page,0
859223,12:17:07 AM,control,old_page,0
775505,12:14:16 AM,treatment,new_page,0
933204,12:04:54 AM,treatment,new_page,0
704819,12:59:29 AM,control,old_page,0
919751,12:51:29 AM,treatment,new_page,0
716825,12:30:24 AM,control,old_page,0
776682,12:01:51 AM,control,old_page,1
777848,12:15:42 AM,control,old_page,0
736631,12:00:52 AM,treatment,new_page,1
904400,12:19:24 AM,control,old_page,0
929037,12:02:05 AM,treatment,new_page,0
881279,12:43:36 AM,control,old_page,0
892845,12:56:43 AM,control,old_page,0
898242,12:25:57 AM,control,old_page,1
687806,12:20:52 AM,treatment,new_page,0
801854,12:13:51 AM,treatment,new_page,0
848265,12:43:24 AM,treatment,new_page,0
771960,12:40:41 AM,control,old_page,0
945440,12:47:35 AM,treatment,new_page,0
922378,12:45:23 AM,treatment,new_page,0
793317,12:20:23 AM,control,old_page,0
796031,12:12:45 AM,treatment,new_page,1
776634,12:12:34 AM,control,old_page,0
857699,12:23:42 AM,control,old_page,0
661092,12:41:15 AM,treatment,new_page,0
640550,12:32:09 AM,control,old_page,0
834707,12:42:31 AM,control,old_page,0
689162,12:10:19 AM,control,old_page,0
774383,12:05:06 AM,treatment,new_page,0
759565,12:38:17 AM,treatment,new_page,0
842597,12:49:22 AM,treatment,new_page,0
888212,12:36:42 AM,treatment,new_page,0
902264,12:02:46 AM,treatment,new_page,0
793215,12:50:55 AM,control,old_page,0
855417,12:31:45 AM,treatment,new_page,0
758948,12:16:24 AM,control,old_page,0
670352,12:30:02 AM,treatment,new_page,0
891889,12:47:39 AM,control,old_page,0
642971,12:43:17 AM,control,old_page,1
897010,12:32:55 AM,treatment,new_page,0
841308,12:57:02 AM,control,old_page,0
663076,12:13:02 AM,control,old_page,0
924618,12:30:12 AM,control,old_page,0
729743,12:35:38 AM,control,old_page,0
741994,12:41:17 AM,control,old_page,0
856156,12:20:23 AM,control,old_page,0
850606,12:23:30 AM,control,old_page,0
662828,12:03:49 AM,control,old_page,0
779880,12:50:39 AM,control,old_page,0
791956,12:27:42 AM,control,old_page,0
836607,12:57:23 AM,treatment,new_page,0
749601,12:51:54 AM,treatment,new_page,0
762813,12:35:40 AM,control,old_page,0
741661,12:40:27 AM,control,old_page,0
909981,12:50:59 AM,control,old_page,0
889191,12:45:14 AM,treatment,new_page,0
655642,12:26:26 AM,control,old_page,1
825817,12:20:50 AM,treatment,new_page,0
939947,12:51:30 AM,control,old_page,0
927501,12:35:05 AM,control,old_page,0
757413,12:22:57 AM,control,old_page,0
760209,12:16:50 AM,control,old_page,0
864199,12:18:06 AM,control,old_page,0
793526,12:35:03 AM,control,old_page,0
880792,12:31:50 AM,treatment,new_page,0
746088,12:33:13 AM,treatment,new_page,0
761300,12:02:21 AM,control,old_page,0
682613,12:27:10 AM,control,old_page,1
828696,12:21:07 AM,treatment,new_page,0
719681,12:49:19 AM,control,old_page,0
864061,12:28:36 AM,control,old_page,0
679553,12:35:47 AM,treatment,new_page,1
923182,12:53:14 AM,treatment,new_page,0
936822,12:59:09 AM,treatment,new_page,0
845434,12:58:22 AM,control,old_page,0
851167,12:55:14 AM,control,old_page,0
633690,12:49:05 AM,control,old_page,0
820153,12:31:36 AM,treatment,new_page,0
663821,12:16:28 AM,control,old_page,0
824910,12:30:58 AM,treatment,new_page,0
822684,12:25:14 AM,control,old_page,1
701655,12:51:22 AM,control,old_page,0
632062,12:36:29 AM,control,old_page,0
733339,12:12:18 AM,control,old_page,1
641066,12:51:11 AM,control,old_page,0
785549,12:22:34 AM,treatment,new_page,0
926660,12:54:40 AM,control,old_page,0
641852,12:52:18 AM,treatment,new_page,0
689589,12:26:16 AM,control,old_page,0
883048,12:32:23 AM,control,old_page,0
653033,12:55:23 AM,control,old_page,1
869757,12:32:05 AM,control,old_page,0
642570,12:18:26 AM,treatment,new_page,0
767179,12:02:01 AM,treatment,new_page,0
905690,12:50:38 AM,control,old_page,0
746424,12:37:49 AM,treatment,new_page,0
752043,12:29:28 AM,control,old_page,0
730133,12:12:06 AM,treatment,new_page,0
642912,12:35:29 AM,control,old_page,0
693850,12:56:05 AM,control,old_page,0
924630,12:55:48 AM,control,old_page,0
674417,12:49:30 AM,control,old_page,1
717897,12:57:23 AM,treatment,new_page,0
774767,12:51:29 AM,control,old_page,0
919953,12:02:19 AM,treatment,new_page,1
651138,12:05:50 AM,treatment,new_page,1
681714,12:10:25 AM,control,old_page,0
647645,12:59:47 AM,treatment,new_page,0
641944,12:42:16 AM,control,old_page,1
710978,12:13:40 AM,control,old_page,0
818416,12:58:23 AM,treatment,new_page,0
864451,12:05:14 AM,control,old_page,0
751154,12:01:44 AM,treatment,new_page,0
761347,12:25:23 AM,control,old_page,0
808537,12:46:58 AM,treatment,new_page,0
927395,12:22:27 AM,treatment,new_page,0
644561,12:55:53 AM,treatment,new_page,0
806055,12:45:16 AM,control,old_page,0
